Sleep Score 1 Day,
Date,1/28/26
Sleep Duration,7h 11m
Sleep Score,76
Quality,Good
,
Sleep Score Factors,
Sleep Duration,7h 11m
Stress Avg,14.21000004
Deep Sleep Duration,53m
Light Sleep Duration,5h 15m
REM Duration,47m
Awake Time,16m
,
Sleep Timeline Metrics,
Restless Moments,36
Avg Overnight Heart Rate,53
Resting Heart Rate,53
Body Battery Change,69
Avg Respiration,15.61
Avg Overnight HRV,75.0
7d Avg HRV,73.2
