Sleep Score 1 Day,
Date,8/9/25
Sleep Duration,5h 26m
Sleep Score,63
Quality,Fair
,
Sleep Score Factors,
Sleep Duration,5h 26m
Stress Avg,15.13000011
Deep Sleep Duration,2h 01m
Light Sleep Duration,2h 57m
REM Duration,23m
Awake Time,5m
,
Sleep Timeline Metrics,
Restless Moments,22
Avg Overnight Heart Rate,48
Resting Heart Rate,48
Body Battery Change,58
Avg Respiration,16.27
Avg Overnight HRV,
7d Avg HRV,
