Sleep Score 1 Day,
Date,3/12/26
Sleep Duration,6h 26m
Sleep Score,71
Quality,Fair
,
Sleep Score Factors,
Sleep Duration,6h 26m
Stress Avg,13.15999985
Deep Sleep Duration,1h 00m
Light Sleep Duration,4h 53m
REM Duration,31m
Awake Time,2m
,
Sleep Timeline Metrics,
Restless Moments,29
Avg Overnight Heart Rate,51
Resting Heart Rate,51
Body Battery Change,79
Avg Respiration,15.38
Avg Overnight HRV,79.0
7d Avg HRV,79.0
