Sleep Score 1 Day,
Date,1/5/26
Sleep Duration,5h 01m
Sleep Score,53
Quality,Poor
,
Sleep Score Factors,
Sleep Duration,5h 01m
Stress Avg,25.62999916
Deep Sleep Duration,51m
Light Sleep Duration,3h 58m
REM Duration,12m
Awake Time,0m
,
Sleep Timeline Metrics,
Restless Moments,25
Avg Overnight Heart Rate,56
Resting Heart Rate,56
Body Battery Change,43
Avg Respiration,15.87
Avg Overnight HRV,62.0
7d Avg HRV,56.8
