Sleep Score 1 Day,
Date,12/7/25
Sleep Duration,6h 40m
Sleep Score,78
Quality,Good
,
Sleep Score Factors,
Sleep Duration,6h 40m
Stress Avg,9.39000034
Deep Sleep Duration,1h 01m
Light Sleep Duration,4h 54m
REM Duration,44m
Awake Time,1m
,
Sleep Timeline Metrics,
Restless Moments,43
Avg Overnight Heart Rate,47
Resting Heart Rate,47
Body Battery Change,63
Avg Respiration,16.1
Avg Overnight HRV,75.0
7d Avg HRV,76.9
