Sleep Score 1 Day,
Date,2/28/26
Sleep Duration,7h 38m
Sleep Score,90
Quality,Good
,
Sleep Score Factors,
Sleep Duration,7h 38m
Stress Avg,14.96000004
Deep Sleep Duration,1h 34m
Light Sleep Duration,4h 09m
REM Duration,1h 54m
Awake Time,1m
,
Sleep Timeline Metrics,
Restless Moments,29
Avg Overnight Heart Rate,53
Resting Heart Rate,53
Body Battery Change,63
Avg Respiration,16.9
Avg Overnight HRV,79.0
7d Avg HRV,73.2
