Sleep Score 1 Day,
Date,8/26/25
Sleep Duration,8h 01m
Sleep Score,92
Quality,Good
,
Sleep Score Factors,
Sleep Duration,8h 01m
Stress Avg,10.0
Deep Sleep Duration,1h 44m
Light Sleep Duration,4h 53m
REM Duration,1h 16m
Awake Time,8m
,
Sleep Timeline Metrics,
Restless Moments,39
Avg Overnight Heart Rate,48
Resting Heart Rate,48
Body Battery Change,69
Avg Respiration,15.25
Avg Overnight HRV,
7d Avg HRV,
