Sleep Score 1 Day,
Date,4/29/26
Sleep Duration,9h 47m
Sleep Score,81
Quality,Good
,
Sleep Score Factors,
Sleep Duration,9h 47m
Stress Avg,15.46000004
Deep Sleep Duration,1h 00m
Light Sleep Duration,7h 27m
REM Duration,1h 04m
Awake Time,16m
,
Sleep Timeline Metrics,
Restless Moments,60
Avg Overnight Heart Rate,53
Resting Heart Rate,53
Body Battery Change,69
Avg Respiration,15.42
Avg Overnight HRV,75.0
7d Avg HRV,69.3
