Sleep Score 1 Day,
Date,4/9/26
Sleep Duration,6h 57m
Sleep Score,80
Quality,Good
,
Sleep Score Factors,
Sleep Duration,6h 57m
Stress Avg,10.28999996
Deep Sleep Duration,1h 32m
Light Sleep Duration,4h 13m
REM Duration,49m
Awake Time,23m
,
Sleep Timeline Metrics,
Restless Moments,48
Avg Overnight Heart Rate,50
Resting Heart Rate,50
Body Battery Change,81
Avg Respiration,14.81
Avg Overnight HRV,67.0
7d Avg HRV,70.4
