Sleep Score 1 Day,
Date,9/24/25
Sleep Duration,7h 46m
Sleep Score,94
Quality,Good
,
Sleep Score Factors,
Sleep Duration,7h 46m
Stress Avg,9.60999966
Deep Sleep Duration,1h 48m
Light Sleep Duration,4h 16m
REM Duration,1h 39m
Awake Time,3m
,
Sleep Timeline Metrics,
Restless Moments,42
Avg Overnight Heart Rate,50
Resting Heart Rate,50
Body Battery Change,57
Avg Respiration,15.0
Avg Overnight HRV,84.0
7d Avg HRV,78.6
