Sleep Score 1 Day,
Date,8/27/25
Sleep Duration,7h 44m
Sleep Score,89
Quality,Good
,
Sleep Score Factors,
Sleep Duration,7h 44m
Stress Avg,12.89000034
Deep Sleep Duration,2h 05m
Light Sleep Duration,4h 13m
REM Duration,1h 23m
Awake Time,3m
,
Sleep Timeline Metrics,
Restless Moments,48
Avg Overnight Heart Rate,48
Resting Heart Rate,48
Body Battery Change,70
Avg Respiration,15.24
Avg Overnight HRV,
7d Avg HRV,
