Sleep Score 1 Day,
Date,7/26/25
Sleep Duration,7h 42m
Sleep Score,89
Quality,Good
,
Sleep Score Factors,
Sleep Duration,7h 42m
Stress Avg,7.46999979
Deep Sleep Duration,1h 44m
Light Sleep Duration,4h 19m
REM Duration,1h 27m
Awake Time,12m
,
Sleep Timeline Metrics,
Restless Moments,47
Avg Overnight Heart Rate,50
Resting Heart Rate,50
Body Battery Change,73
Avg Respiration,14.0
Avg Overnight HRV,
7d Avg HRV,
