Sleep Score 1 Day,
Date,11/23/25
Sleep Duration,7h 34m
Sleep Score,79
Quality,Good
,
Sleep Score Factors,
Sleep Duration,7h 34m
Stress Avg,16.55999947
Deep Sleep Duration,1h 06m
Light Sleep Duration,5h 24m
REM Duration,55m
Awake Time,9m
,
Sleep Timeline Metrics,
Restless Moments,51
Avg Overnight Heart Rate,49
Resting Heart Rate,49
Body Battery Change,69
Avg Respiration,15.27
Avg Overnight HRV,76.0
7d Avg HRV,70.7
