Sleep Score 1 Day,
Date,4/7/26
Sleep Duration,8h 03m
Sleep Score,85
Quality,Good
,
Sleep Score Factors,
Sleep Duration,8h 03m
Stress Avg,12.69999981
Deep Sleep Duration,55m
Light Sleep Duration,6h 06m
REM Duration,1h 00m
Awake Time,2m
,
Sleep Timeline Metrics,
Restless Moments,54
Avg Overnight Heart Rate,49
Resting Heart Rate,49
Body Battery Change,73
Avg Respiration,15.41
Avg Overnight HRV,73.0
7d Avg HRV,74.0
