Sleep Score 1 Day,
Date,4/25/26
Sleep Duration,5h 58m
Sleep Score,56
Quality,Poor
,
Sleep Score Factors,
Sleep Duration,5h 58m
Stress Avg,18.73999977
Deep Sleep Duration,1h 18m
Light Sleep Duration,4h 38m
REM Duration,0m
Awake Time,2m
,
Sleep Timeline Metrics,
Restless Moments,38
Avg Overnight Heart Rate,51
Resting Heart Rate,51
Body Battery Change,54
Avg Respiration,16.19
Avg Overnight HRV,67.0
7d Avg HRV,67.0
