Sleep Score 1 Day,
Date,12/12/25
Sleep Duration,5h 22m
Sleep Score,65
Quality,Good
,
Sleep Score Factors,
Sleep Duration,5h 22m
Stress Avg,19.89999962
Deep Sleep Duration,1h 01m
Light Sleep Duration,3h 35m
REM Duration,39m
Awake Time,7m
,
Sleep Timeline Metrics,
Restless Moments,32
Avg Overnight Heart Rate,56
Resting Heart Rate,56
Body Battery Change,45
Avg Respiration,19.11
Avg Overnight HRV,61.0
7d Avg HRV,60.3
