Sleep Score 1 Day,
Date,8/1/25
Sleep Duration,6h 25m
Sleep Score,75
Quality,Good
,
Sleep Score Factors,
Sleep Duration,6h 25m
Stress Avg,15.56000042
Deep Sleep Duration,1h 45m
Light Sleep Duration,3h 25m
REM Duration,1h 02m
Awake Time,13m
,
Sleep Timeline Metrics,
Restless Moments,42
Avg Overnight Heart Rate,48
Resting Heart Rate,48
Body Battery Change,58
Avg Respiration,15.0
Avg Overnight HRV,
7d Avg HRV,
