Sleep Score 1 Day,
Date,10/11/25
Sleep Duration,9h 22m
Sleep Score,89
Quality,Good
,
Sleep Score Factors,
Sleep Duration,9h 22m
Stress Avg,13.82999992
Deep Sleep Duration,1h 11m
Light Sleep Duration,5h 50m
REM Duration,2h 08m
Awake Time,13m
,
Sleep Timeline Metrics,
Restless Moments,45
Avg Overnight Heart Rate,49
Resting Heart Rate,49
Body Battery Change,85
Avg Respiration,15.83
Avg Overnight HRV,69.0
7d Avg HRV,62.9
