Sleep Score 1 Day,
Date,9/14/25
Sleep Duration,5h 12m
Sleep Score,50
Quality,Poor
,
Sleep Score Factors,
Sleep Duration,5h 12m
Stress Avg,24.51000023
Deep Sleep Duration,1h 03m
Light Sleep Duration,3h 56m
REM Duration,0m
Awake Time,13m
,
Sleep Timeline Metrics,
Restless Moments,30
Avg Overnight Heart Rate,50
Resting Heart Rate,50
Body Battery Change,55
Avg Respiration,17.0
Avg Overnight HRV,65.0
7d Avg HRV,65.5
