Sleep Score 1 Day,
Date,8/15/25
Sleep Duration,7h 15m
Sleep Score,76
Quality,Fair
,
Sleep Score Factors,
Sleep Duration,7h 15m
Stress Avg,11.14000034
Deep Sleep Duration,1h 02m
Light Sleep Duration,5h 42m
REM Duration,30m
Awake Time,1m
,
Sleep Timeline Metrics,
Restless Moments,44
Avg Overnight Heart Rate,50
Resting Heart Rate,50
Body Battery Change,79
Avg Respiration,15.52
Avg Overnight HRV,
7d Avg HRV,
