Sleep Score 1 Day,
Date,9/26/25
Sleep Duration,6h 45m
Sleep Score,77
Quality,Good
,
Sleep Score Factors,
Sleep Duration,6h 45m
Stress Avg,20.89999962
Deep Sleep Duration,57m
Light Sleep Duration,4h 04m
REM Duration,1h 43m
Awake Time,1m
,
Sleep Timeline Metrics,
Restless Moments,25
Avg Overnight Heart Rate,48
Resting Heart Rate,48
Body Battery Change,69
Avg Respiration,16.0
Avg Overnight HRV,68.0
7d Avg HRV,76.4
