Sleep Score 1 Day,
Date,2/20/26
Sleep Duration,5h 01m
Sleep Score,54
Quality,Poor
,
Sleep Score Factors,
Sleep Duration,5h 01m
Stress Avg,14.05000019
Deep Sleep Duration,48m
Light Sleep Duration,4h 00m
REM Duration,9m
Awake Time,4m
,
Sleep Timeline Metrics,
Restless Moments,28
Avg Overnight Heart Rate,52
Resting Heart Rate,52
Body Battery Change,33
Avg Respiration,17.27
Avg Overnight HRV,76.0
7d Avg HRV,71.8
