Sleep Score 1 Day,
Date,2/24/26
Sleep Duration,8h 26m
Sleep Score,87
Quality,Good
,
Sleep Score Factors,
Sleep Duration,8h 26m
Stress Avg,13.72999954
Deep Sleep Duration,58m
Light Sleep Duration,5h 57m
REM Duration,1h 31m
Awake Time,0m
,
Sleep Timeline Metrics,
Restless Moments,54
Avg Overnight Heart Rate,52
Resting Heart Rate,52
Body Battery Change,72
Avg Respiration,16.07
Avg Overnight HRV,75.0
7d Avg HRV,72.2
