Sleep Score 1 Day,
Date,11/12/25
Sleep Duration,7h 37m
Sleep Score,83
Quality,Good
,
Sleep Score Factors,
Sleep Duration,7h 37m
Stress Avg,16.53000069
Deep Sleep Duration,1h 15m
Light Sleep Duration,5h 11m
REM Duration,1h 07m
Awake Time,4m
,
Sleep Timeline Metrics,
Restless Moments,44
Avg Overnight Heart Rate,51
Resting Heart Rate,51
Body Battery Change,72
Avg Respiration,16.19
Avg Overnight HRV,71.0
7d Avg HRV,67.9
