Sleep Score 1 Day,
Date,10/12/25
Sleep Duration,5h 45m
Sleep Score,50
Quality,Poor
,
Sleep Score Factors,
Sleep Duration,5h 45m
Stress Avg,28.23999977
Deep Sleep Duration,55m
Light Sleep Duration,4h 28m
REM Duration,0m
Awake Time,22m
,
Sleep Timeline Metrics,
Restless Moments,32
Avg Overnight Heart Rate,49
Resting Heart Rate,49
Body Battery Change,49
Avg Respiration,15.64
Avg Overnight HRV,65.0
7d Avg HRV,62.7
