Sleep Score 1 Day,
Date,1/2/26
Sleep Duration,6h 32m
Sleep Score,57
Quality,Poor
,
Sleep Score Factors,
Sleep Duration,6h 32m
Stress Avg,23.43000031
Deep Sleep Duration,51m
Light Sleep Duration,5h 41m
REM Duration,0m
Awake Time,0m
,
Sleep Timeline Metrics,
Restless Moments,34
Avg Overnight Heart Rate,56
Resting Heart Rate,56
Body Battery Change,55
Avg Respiration,16.28
Avg Overnight HRV,58.0
7d Avg HRV,56.9
