Sleep Score 1 Day,
Date,4/11/26
Sleep Duration,6h 21m
Sleep Score,77
Quality,Good
,
Sleep Score Factors,
Sleep Duration,6h 21m
Stress Avg,11.18000031
Deep Sleep Duration,1h 19m
Light Sleep Duration,4h 00m
REM Duration,57m
Awake Time,5m
,
Sleep Timeline Metrics,
Restless Moments,41
Avg Overnight Heart Rate,50
Resting Heart Rate,50
Body Battery Change,62
Avg Respiration,14.64
Avg Overnight HRV,78.0
7d Avg HRV,69.9
