Sleep Score 1 Day,
Date,2/18/26
Sleep Duration,6h 57m
Sleep Score,61
Quality,Fair
,
Sleep Score Factors,
Sleep Duration,6h 57m
Stress Avg,17.04000092
Deep Sleep Duration,49m
Light Sleep Duration,5h 46m
REM Duration,10m
Awake Time,12m
,
Sleep Timeline Metrics,
Restless Moments,40
Avg Overnight Heart Rate,51
Resting Heart Rate,51
Body Battery Change,85
Avg Respiration,15.63
Avg Overnight HRV,72.0
7d Avg HRV,73.0
