Sleep Score 1 Day,
Date,3/14/26
Sleep Duration,2h 20m
Sleep Score,31
Quality,Poor
,
Sleep Score Factors,
Sleep Duration,2h 20m
Stress Avg,21.98999977
Deep Sleep Duration,0m
Light Sleep Duration,2h 20m
REM Duration,0m
Awake Time,0m
,
Sleep Timeline Metrics,
Restless Moments,12
Avg Overnight Heart Rate,51
Resting Heart Rate,51
Body Battery Change,39
Avg Respiration,17.85
Avg Overnight HRV,64.0
7d Avg HRV,76.3
