Sleep Score 1 Day,
Date,5/7/26
Sleep Duration,7h 57m
Sleep Score,84
Quality,Good
,
Sleep Score Factors,
Sleep Duration,7h 57m
Stress Avg,17.98999977
Deep Sleep Duration,1h 23m
Light Sleep Duration,5h 23m
REM Duration,1h 09m
Awake Time,2m
,
Sleep Timeline Metrics,
Restless Moments,49
Avg Overnight Heart Rate,52
Resting Heart Rate,52
Body Battery Change,64
Avg Respiration,16.52
Avg Overnight HRV,68.0
7d Avg HRV,74.6
