Sleep Score 1 Day,
Date,1/6/26
Sleep Duration,6h 29m
Sleep Score,67
Quality,Fair
,
Sleep Score Factors,
Sleep Duration,6h 29m
Stress Avg,16.73999977
Deep Sleep Duration,1h 00m
Light Sleep Duration,5h 04m
REM Duration,24m
Awake Time,1m
,
Sleep Timeline Metrics,
Restless Moments,27
Avg Overnight Heart Rate,55
Resting Heart Rate,55
Body Battery Change,58
Avg Respiration,15.69
Avg Overnight HRV,68.0
7d Avg HRV,59.0
