Sleep Score 1 Day,
Date,3/17/26
Sleep Duration,3h 51m
Sleep Score,35
Quality,Poor
,
Sleep Score Factors,
Sleep Duration,3h 51m
Stress Avg,33.20000076
Deep Sleep Duration,1h 05m
Light Sleep Duration,2h 12m
REM Duration,0m
Awake Time,34m
,
Sleep Timeline Metrics,
Restless Moments,19
Avg Overnight Heart Rate,52
Resting Heart Rate,52
Body Battery Change,19
Avg Respiration,17.31
Avg Overnight HRV,56.0
7d Avg HRV,70.1
