Sleep Score 1 Day,
Date,2/27/26
Sleep Duration,7h 12m
Sleep Score,68
Quality,Fair
,
Sleep Score Factors,
Sleep Duration,7h 12m
Stress Avg,8.93999958
Deep Sleep Duration,1h 42m
Light Sleep Duration,5h 08m
REM Duration,19m
Awake Time,3m
,
Sleep Timeline Metrics,
Restless Moments,61
Avg Overnight Heart Rate,53
Resting Heart Rate,53
Body Battery Change,82
Avg Respiration,16.37
Avg Overnight HRV,84.0
7d Avg HRV,72.0
