Sleep Score 1 Day,
Date,12/30/25
Sleep Duration,8h 02m
Sleep Score,51
Quality,Poor
,
Sleep Score Factors,
Sleep Duration,8h 02m
Stress Avg,34.63000107
Deep Sleep Duration,17m
Light Sleep Duration,7h 16m
REM Duration,11m
Awake Time,18m
,
Sleep Timeline Metrics,
Restless Moments,47
Avg Overnight Heart Rate,54
Resting Heart Rate,54
Body Battery Change,32
Avg Respiration,16.32
Avg Overnight HRV,55.0
7d Avg HRV,62.3
