Sleep Score 1 Day,
Date,11/15/25
Sleep Duration,5h 50m
Sleep Score,75
Quality,Good
,
Sleep Score Factors,
Sleep Duration,5h 50m
Stress Avg,9.34000015
Deep Sleep Duration,1h 21m
Light Sleep Duration,3h 29m
REM Duration,58m
Awake Time,2m
,
Sleep Timeline Metrics,
Restless Moments,24
Avg Overnight Heart Rate,50
Resting Heart Rate,50
Body Battery Change,62
Avg Respiration,15.31
Avg Overnight HRV,75.0
7d Avg HRV,74.0
